Ticker,Caida_%,Dias_salida,Fecha_inicio,Fecha_final,Precio_compra,Precio_venta,Capital_aportado,Capital_liquidado,Rentabilidad_operacion_%
PLTR,7,5,2025-10-03,2025-10-10,173.07,175.44,15680.35,15895.07,1.3694
PLTR,7,5,2025-11-04,2025-11-11,190.74,190.96,15895.07,15913.41,0.1153
PLTR,7,5,2026-02-04,2026-02-11,139.54,135.68,15913.41,15473.2,-2.7662
PLTR,7,6,2025-02-24,2025-03-04,90.68,84.4,10000.0,9307.45,-6.9255
PLTR,7,6,2025-03-06,2025-03-14,80.46,86.24,9307.45,9976.07,7.1837
PLTR,7,6,2025-04-04,2025-04-14,74.01,92.62,9976.07,12484.58,25.1453
PLTR,7,6,2025-05-06,2025-05-14,108.86,130.18,12484.58,14929.66,19.5848
PLTR,7,6,2025-06-05,2025-06-13,119.91,137.4,14929.66,17107.29,14.5859
PLTR,7,6,2025-06-27,2025-07-08,130.74,139.71,17107.29,18281.01,6.8609
PLTR,7,6,2025-08-19,2025-08-27,157.75,156.72,18281.01,18161.65,-0.6529
PLTR,7,6,2025-10-03,2025-10-13,173.07,177.21,18161.65,18596.09,2.3921
PLTR,7,6,2025-11-04,2025-11-12,190.74,184.17,18596.09,17955.55,-3.4445
PLTR,7,6,2026-02-04,2026-02-12,139.54,129.13,17955.55,16616.03,-7.4602
PLTR,7,7,2025-02-24,2025-03-05,90.68,90.13,10000.0,9939.35,-0.6065
PLTR,7,7,2025-03-06,2025-03-17,80.46,87.35,9939.35,10790.48,8.5633
PLTR,7,7,2025-04-04,2025-04-15,74.01,98.4,10790.48,14346.48,32.955
PLTR,7,7,2025-05-06,2025-05-15,108.86,128.12,14346.48,16884.73,17.6924
PLTR,7,7,2025-06-05,2025-06-16,119.91,141.41,16884.73,19912.18,17.9301
PLTR,7,7,2025-06-27,2025-07-09,130.74,143.13,19912.18,21799.22,9.4768
PLTR,7,7,2025-08-19,2025-08-28,157.75,158.12,21799.22,21850.35,0.2345
PLTR,7,7,2025-10-03,2025-10-14,173.07,179.74,21850.35,22692.44,3.8539
PLTR,7,7,2025-11-04,2025-11-13,190.74,172.14,22692.44,20479.59,-9.7515
PLTR,7,7,2026-02-04,2026-02-13,139.54,131.41,20479.59,19286.39,-5.8263
PLTR,8,1,2025-02-24,2025-02-25,90.68,87.84,10000.0,9686.81,-3.1319
PLTR,8,1,2025-03-06,2025-03-07,80.46,84.91,9686.81,10222.56,5.5307
