Tipo,Fecha,Precio,Capital
SELL día 7,2024-05-09,171.97000122070312,4235.80743834987
BUY,2024-05-22,180.11000061035156,4235.80743834987
SELL día 7,2024-06-03,176.2899932861328,4145.968920868088
BUY,2024-07-11,241.02999877929688,4145.968920868088
SELL +2% D1,2024-07-12,248.22999572753906,4269.816424203516
BUY,2024-07-17,248.5,4269.816424203516
SELL día 7,2024-07-26,219.8000030517578,3776.6827487741593
BUY,2024-07-30,222.6199951171875,3776.6827487741593
SELL +2% D1,2024-07-31,232.07000732421875,3936.999426794088
BUY,2024-08-01,216.86000061035156,3936.999426794088
SELL día 7,2024-08-12,197.49000549316406,3585.3455512119663
BUY,2024-08-14,201.3800048828125,3585.3455512119663
SELL +2% D1,2024-08-15,214.13999938964844,3812.5229691745676
BUY,2024-08-22,210.66000366210938,3812.5229691745676
SELL +2% D1,2024-08-23,220.32000732421875,3987.349633960802
BUY,2024-08-26,213.2100067138672,3987.349633960802
SELL +1% D6,2024-09-04,219.41000366210938,4103.298955210571
BUY,2024-09-06,210.72999572753906,4103.298955210571
SELL +2% D1,2024-09-09,216.27000427246094,4211.1730677485275
BUY,2024-10-02,249.02000427246094,4211.1730677485275
SELL día 7,2024-10-11,217.8000030517578,3683.2121567373288
BUY,2024-11-12,328.489990234375,3683.2121567373288
SELL +2% D4,2024-11-18,338.739990234375,3798.140847805271
BUY,2024-11-25,338.5899963378906,3798.140847805271
SELL +2% D4,2024-12-02,357.0899963378906,4005.6650110834944
BUY,2024-12-18,440.1300048828125,4005.6650110834944
SELL +2% D4,2024-12-24,462.2799987792969,4207.254211007467
BUY,2024-12-27,431.6600036621094,4207.254211007467
SELL día 7,2025-01-08,394.94000244140625,3849.355915002881
BUY,2025-01-16,413.82000732421875,3849.355915002881
SELL +2% D1,2025-01-17,426.5,3967.3052744945076
BUY,2025-02-03,383.67999267578125,3967.3052744945076
SELL +2% D1,2025-02-04,392.2099914550781,4055.5066657438365
BUY,2025-02-05,378.1700134277344,4055.5066657438365
SELL día 7,2025-02-14,355.8399963378906,3816.0388868652226
BUY,2025-02-21,337.79998779296875,3816.0388868652226
SELL día 7,2025-03-04,272.0400085449219,3073.1654496885612
BUY,2025-03-06,263.45001220703125,3073.1654496885612
SELL día 7,2025-03-17,238.00999450683594,2776.405609820848
