Ticker,Caida_%,Dias_salida,Fecha_inicio,Fecha_final,Precio_compra,Precio_venta,Capital_aportado,Capital_liquidado,Rentabilidad_operacion_%
TSLA,4,4,2025-03-17,2025-03-21,238.01,248.71,6815.94,7122.36,4.4956
TSLA,4,4,2025-03-26,2025-04-01,272.06,268.46,7122.36,7028.12,-1.3232
TSLA,4,4,2025-04-03,2025-04-09,267.28,272.2,7028.12,7157.49,1.8408
TSLA,4,4,2025-04-10,2025-04-16,252.4,241.55,7157.49,6849.81,-4.2987
TSLA,4,4,2025-04-21,2025-04-25,227.5,284.95,6849.81,8579.57,25.2528
TSLA,4,4,2025-06-05,2025-06-11,284.7,326.43,8579.57,9837.13,14.6575
TSLA,4,4,2025-07-01,2025-07-08,300.71,297.81,9837.13,9742.26,-0.9644
TSLA,4,4,2025-07-24,2025-07-30,305.3,319.04,9742.26,10180.71,4.5005
TSLA,4,4,2025-09-25,2025-10-01,423.39,459.46,10180.71,11048.04,8.5193
TSLA,4,4,2025-10-02,2025-10-08,436.0,438.69,11048.04,11116.2,0.617
TSLA,4,4,2025-10-10,2025-10-16,413.49,428.75,11116.2,11526.45,3.6905
TSLA,4,4,2025-10-30,2025-11-05,440.1,462.07,11526.45,12101.85,4.992
TSLA,4,4,2025-11-13,2025-11-19,401.99,403.99,12101.85,12162.06,0.4975
TSLA,4,4,2025-12-17,2025-12-23,467.26,485.56,12162.06,12638.38,3.9164
TSLA,4,4,2026-01-06,2026-01-12,432.96,448.96,12638.38,13105.43,3.6955
TSLA,4,4,2026-01-20,2026-01-26,419.25,435.2,13105.43,13604.02,3.8044
TSLA,4,5,2025-02-21,2025-02-28,337.8,292.98,10000.0,8673.18,-13.2682
TSLA,4,5,2025-03-04,2025-03-11,272.04,230.58,8673.18,7351.35,-15.2404
TSLA,4,5,2025-03-17,2025-03-24,238.01,278.39,7351.35,8598.56,16.9657
TSLA,4,5,2025-03-26,2025-04-02,272.06,282.76,8598.56,8936.74,3.933
TSLA,4,5,2025-04-03,2025-04-10,267.28,252.4,8936.74,8439.21,-5.5672
TSLA,4,5,2025-04-16,2025-04-24,241.55,259.51,8439.21,9066.69,7.4353
TSLA,4,5,2025-06-05,2025-06-12,284.7,319.11,9066.69,10162.53,12.0864
TSLA,4,5,2025-07-01,2025-07-09,300.71,295.88,10162.53,9999.3,-1.6062
TSLA,4,5,2025-07-24,2025-07-31,305.3,308.27,9999.3,10096.57,0.9728
TSLA,4,5,2025-09-25,2025-10-02,423.39,436.0,10096.57,10397.28,2.9783
