Fecha,Equity,Max_Acumulado,Drawdown_%
2025-12-01,303812.62442740693,312630.21061159443,-2.8204523698902197
2025-12-02,305149.9104800711,312630.21061159443,-2.3926990666991927
2025-12-03,310464.0914488829,312630.21061159443,-0.6928694314199504
2025-12-04,310876.4074226654,312630.21061159443,-0.5609832733369244
2025-12-05,311878.5318082296,312630.21061159443,-0.24043703322666898
2025-12-08,314327.3903787133,314327.3903787133,0.0
2025-12-09,313833.53505307506,314327.3903787133,-0.15711495108435924
2025-12-10,315418.58922193607,315418.58922193607,0.0
2025-12-11,315683.29391692544,315683.29391692544,0.0
2025-12-12,314789.2447721396,315683.29391692544,-0.28321078815818723
2025-12-15,313027.37943264865,315683.29391692544,-0.8413224695303991
2025-12-16,312412.7426855043,315683.29391692544,-1.0360229047412925
2025-12-17,306306.19591021544,315683.29391692544,-2.970413128411433
2025-12-18,313052.17233738746,315683.29391692544,-0.8334687423245094
2025-12-19,315393.0705466469,315683.29391692544,-0.09193497909804493
2025-12-22,316151.1582015355,316151.1582015355,0.0
2025-12-23,316320.19673505274,316320.19673505274,0.0
2025-12-24,316036.9012731121,316320.19673505274,-0.08955971350066001
2025-12-26,314935.5765522291,316320.19673505274,-0.4377274031551547
2025-12-29,313622.1120101646,316320.19673505274,-0.852959992038713
2025-12-30,312974.96456809837,316320.19673505274,-1.0575461831026598
2025-12-31,311037.3389831708,316320.19673505274,-1.670098149409921
2026-01-02,312402.23056620604,316320.19673505274,-1.238607654296687
2026-01-05,320589.8995649515,320589.8995649515,0.0
2026-01-06,319791.42785657605,320589.8995649515,-0.24906327662193437
2026-01-07,319163.57613850397,320589.8995649515,-0.4449059151218034
2026-01-08,319759.3152343405,320589.8995649515,-0.2590800058698396
2026-01-09,323205.53218644334,323205.53218644334,0.0
2026-01-12,323749.9803962449,323749.9803962449,0.0
2026-01-13,326124.93207383226,326124.93207383226,0.0
2026-01-14,324417.489622451,326124.93207383226,-0.5235547127671578
2026-01-15,323447.78825867805,326124.93207383226,-0.820895169875612
2026-01-16,322050.04507771984,326124.93207383226,-1.249486498992935
2026-01-20,317815.06019510725,326124.93207383226,-2.5480639661256315
2026-01-21,326339.0242487043,326339.0242487043,0.0
2026-01-22,329919.20470274286,329919.20470274286,0.0
2026-01-23,327285.02405067836,329919.20470274286,-0.7984320447298302
2026-01-26,329789.8850631532,329919.20470274286,-0.0391973664298065
2026-01-27,330982.65279104246,330982.65279104246,0.0
2026-01-28,327166.98385947454,330982.65279104246,-1.152830488060911
2026-01-29,323137.80085018656,330982.65279104246,-2.3701701206100845
2026-01-30,317752.5090670506,330982.65279104246,-3.9972317619752693
2026-02-02,318812.5022097004,330982.65279104246,-3.6769753576860023
2026-02-03,314577.4570328008,330982.65279104246,-4.956512258241716
2026-02-04,309294.3554759652,330982.65279104246,-6.552699101354303
2026-02-05,302218.90120699303,330982.65279104246,-8.690410612609567
2026-02-06,315994.82862526755,330982.65279104246,-4.5282808749608705
2026-02-09,318321.7437553328,330982.65279104246,-3.825248522526899
2026-02-10,318422.3604956422,330982.65279104246,-3.7948491226003647
2026-02-11,317397.78001910215,330982.65279104246,-4.104406275490449
2026-02-12,311329.6256947444,330982.65279104246,-5.937781611988439
2026-02-13,316940.8185853157,330982.65279104246,-4.242468324946232
2026-02-17,316193.1376383417,330982.65279104246,-4.468365646352396
2026-02-18,317332.9135701263,330982.65279104246,-4.124004417093604
2026-02-19,314878.4450510711,330982.65279104246,-4.865574556301091
2026-02-20,314224.5256936749,330982.65279104246,-5.0631436288437035
2026-02-23,303151.6424969631,330982.65279104246,-8.408600891736093
2026-02-24,306808.00605850253,330982.65279104246,-7.30390143673239
2026-02-25,313193.51031246636,330982.65279104246,-5.374644963585698
2026-02-26,316758.48372765176,330982.65279104246,-4.297557271791754
2026-02-27,312136.5433456749,330982.65279104246,-5.693987067432687
